1182, 1403160132, 14010271, 优秀, , 
1183, 1403160132, 14040421, 81, , 
1184, 1403160132, 14040402, 91, , 
1185, 1403160132, 14040811, 优秀, , 
1186, 1403160133, 14010271, 良好, , 
1187, 1403160133, 14040421, 71, , 
1188, 1403160133, 14040402, 91, , 
1189, 1403160133, 14040811, 优秀, , 
1190, 1804160328, 14010271, 良好, , 
1191, 1804160328, 14040421, 80, , 
1192, 1804160328, 14040402, 86, , 
1193, 1804160328, 14040811, 良好, , 
1194, 1403160201, 14010271, 良好, , 
1195, 1403160201, 14040421, 76, , 
1196, 1403160201, 14040402, 88, , 
1197, 1403160201, 14040811, 优秀, , 
1198, 1403160202, 14010271, 中等, , 
1199, 1403160202, 14040421, 87, , 
1200, 1403160202, 14040402, 87, , 
1201, 1403160202, 14040811, 良好, , 
1202, 1403160203, 14010271, 中等, , 
1203, 1403160203, 14040421, 81, , 
1204, 1403160203, 14040402, 86, , 
1205, 1403160203, 14040811, 良好, , 
1206, 1403160204, 14010271, 良好, , 
1207, 1403160204, 14040421, 79, , 
1208, 1403160204, 14040402, 70, , 
1209, 1403160204, 14040811, 良好, , 
1210, 1403160205, 14010271, 良好, , 
1211, 1403160205, 14040421, 75, , 
1212, 1403160205, 14040402, 78, , 
1213, 1403160205, 14040811, 优秀, , 
1214, 1403160206, 14010271, 中等, , 
1215, 1403160206, 14040421, 94, , 
1216, 1403160206, 14040402, 91, , 
1217, 1403160206, 14040811, 及格, , 
1218, 1403160207, 14010271, 及格, , 
1219, 1403160207, 14040421, 84, , 
1220, 1403160207, 14040402, 84, , 
1221, 1403160207, 14040811, 优秀, , 
1222, 1403160208, 14010271, 良好, , 
1223, 1403160208, 14040421, 83, , 
1224, 1403160208, 14040402, 94, , 
1225, 1403160208, 14040811, 良好, , 
1226, 1403160209, 14010271, 良好, , 
1227, 1403160209, 14040421, 76, , 
1228, 1403160209, 14040402, 78, , 
1229, 1403160209, 14040811, 中等, , 
1230, 1403160210, 14010271, 良好, , 
1231, 1403160210, 14040421, 77, , 
1232, 1403160210, 14040402, 83, , 
1233, 1403160210, 14040811, 优秀, , 
1234, 1403160211, 14010271, 良好, , 
1235, 1403160211, 14040421, 84, , 
1236, 1403160211, 14040402, 87, , 
1237, 1403160211, 14040811, 良好, , 
1238, 1403160212, 14010271, 良好, , 
1239, 1403160212, 14040421, 77, , 
1240, 1403160212, 14040402, 75, , 
1241, 1403160212, 14040811, 良好, , 
1242, 1403160213, 14010271, 良好, , 
1243, 1403160213, 14040421, 81, , 
1244, 1403160213, 14040402, 91, , 
1245, 1403160213, 14040811, 良好, , 
1246, 1403160214, 14010271, 及格, , 
1247, 1403160214, 14040421, 90, , 
1248, 1403160214, 14040402, 78, , 
1249, 1403160214, 14040811, 优秀, , 
1250, 1403160215, 14010271, 良好, , 
1251, 1403160215, 14040421, 91, , 
1252, 1403160215, 14040402, 88, , 
1253, 1403160215, 14040811, 优秀, , 
1254, 1403160216, 14010271, 良好, , 
1255, 1403160216, 14040421, 87, , 
1256, 1403160216, 14040402, 87, , 
1257, 1403160216, 14040811, 优秀, , 
1258, 1403160217, 14010271, 及格, , 
1259, 1403160217, 14040421, 84, , 
1260, 1403160217, 14040402, 76, , 
1261, 1403160217, 14040811, 优秀, , 
1262, 1403160218, 14010271, 良好, , 
1263, 1403160218, 14040421, 93, , 
1264, 1403160218, 14040402, 79, , 
1265, 1403160218, 14040811, 优秀, , 
1266, 1403160219, 14010271, 中等, , 
1267, 1403160219, 14040421, 87, , 
1268, 1403160219, 14040402, 73, , 
1269, 1403160219, 14040811, 优秀, , 
1270, 1403160221, 14010271, 优秀, , 
1271, 1403160221, 14040421, 94, , 
1272, 1403160221, 14040402, 89, , 
1273, 1403160221, 14040811, 优秀, , 
1274, 1403160222, 14010271, 良好, , 
1275, 1403160222, 14040421, 88, , 
1276, 1403160222, 14040402, 82, , 
1277, 1403160222, 14040811, 优秀, , 
1278, 1403160223, 14010271, 优秀, , 
1279, 1403160223, 14040421, 79, , 
1280, 1403160223, 14040402, 80, , 
1281, 1403160223, 14040811, 优秀, , 
1282, 1403160224, 14010271, 优秀, , 
1283, 1403160224, 14040421, 82, , 
1284, 1403160224, 14040402, 79, , 
1285, 1403160224, 14040811, 良好, , 
1286, 1403160225, 14010271, 优秀, , 
1287, 1403160225, 14040421, 74, , 
1288, 1403160225, 14040402, 72, , 
1289, 1403160225, 14040811, 优秀, , 
1290, 1403160226, 14010271, 优秀, , 
1291, 1403160226, 14040421, 86, , 
1292, 1403160226, 14040402, 73, , 
1293, 1403160226, 14040811, 良好, , 
1294, 1403160227, 14010271, 良好, , 
1295, 1403160227, 14040421, 77, , 
1296, 1403160227, 14040402, 71, , 
1297, 1403160227, 14040811, 良好, , 
1298, 1403160228, 14010271, 良好, , 
1299, 1403160228, 14040421, 83, , 
1300, 1403160228, 14040402, 81, , 
1301, 1403160228, 14040811, 良好, , 
1302, 1403160229, 14010271, 良好, , 
1303, 1403160229, 14040421, 86, , 
1304, 1403160229, 14040402, 94, , 
1305, 1403160229, 14040811, 优秀, , 
1306, 1403160231, 14010271, 良好, , 
1307, 1403160231, 14040421, 86, , 
1308, 1403160231, 14040402, 74, , 
1309, 1403160231, 14040811, 良好, , 
1310, 1403160232, 14010271, 良好, , 
1311, 1403160232, 14040421, 81, , 
1312, 1403160232, 14040402, 91, , 
1313, 1403160232, 14040811, 良好, , 
1314, 1211160111, 14010271, 及格, , 
1315, 1211160111, 14040421, 90, , 
1316, 1211160111, 14040402, 78, , 
1317, 1211160111, 14040811, 优秀, , 
1318, 1403160233, 14010271, 良好, , 
1319, 1403160233, 14040421, 91, , 
1320, 1403160233, 14040402, 88, , 
1321, 1403160233, 14040811, 优秀, , 
1322, 1403160232, 12060051, 81, , 
1323, 1403160232, 14010402, 83, , 
1324, 1403160232, 14010402, 83, , 
